param n=100;
param m=6;
param K = 18;
param Q = 60;
param L =38;
param HC:=
1 204.17
2 197.202
3 256.53
4 244.5
5 256.902
6 236.728;

param o:
	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100:=
94	184.3908891	94.33981132	240	192.3538406	50.99019514	178.8854382	183.8477631	92.19544457	56.56854249	176.9180601	104.4030651	80.62257748	50.99019514	216.3330765	220.9072203	70.71067812	250.7987241	22.36067977	143.1782106	280.1785145	235.3720459	111.8033989	150	127.2792206	143.1782106	288.6173938	134.1640786	233.4523506	192.0937271	130	162.788206	160.3121954	100.4987562	100.4987562	260.7680962	44.72135955	286.0069929	286.3564213	250	155.241747	240.4163056	174.9285568	174.642492	104.4030651	113.137085	208.0865205	180.2775638	58.30951895	110	60.8276253	252.3885893	42.42640687	150.3329638	167.6305461	84.85281374	156.2049935	233.4523506	200	90.55385138	130	264.0075756	120.4159458	120.4159458	160.3121954	327.5667871	110.4536102	172.0465053	14.14213562	263.0589288	98.48857802	230.8679276	162.788206	58.30951895	286.5309756	31.6227766	264.1968963	10	123.6931688	85.44003745	275.1363298	72.11102551	121.6552506	155.5634919	100.4987562	120.4159458	241.8677324	174.9285568	120	230.2172887	130.3840481	269.2582404	100.4987562	41.23105626	0	151.3274595	167.6305461	31.6227766	193.1320792	42.42640687	110
95	140.3566885	141.4213562	300.1666204	276.5863337	104.4030651	193.1320792	151.3274595	127.2792206	125.2996409	152.9705854	70.71067812	172.0465053	156.5247584	202.2374842	272.9468813	166.4331698	254.9509757	140	50.99019514	250.1999201	269.2582404	183.8477631	114.0175425	125.2996409	200	310.4834939	85.44003745	273.1300057	140	28.28427125	254.5584412	31.6227766	58.30951895	200	327.5667871	180.2775638	250.7987241	281.6025568	220	202.4845673	262.488095	110	268.7005769	169.7056275	122.0655562	192.3538406	82.46211251	100.4987562	198.4943324	161.245155	230.2172887	180.2775638	220.2271555	205.9126028	120.4159458	123.6931688	314.0063694	182.4828759	178.0449381	212.1320344	263.0589288	42.42640687	197.9898987	228.035085	300.6659276	50	167.6305461	162.788206	300.8321791	155.5634919	302.3243292	133.4166406	193.1320792	270.1851217	120.4159458	250.7987241	152.9705854	228.035085	205.9126028	286.3564213	92.19544457	220.2271555	136.0147051	184.3908891	212.6029163	231.9482701	180.2775638	36.05551275	296.8164416	36.05551275	274.5906044	50.99019514	152.3154621	151.3274595	0	70.71067812	148.6606875	215.4065923	130	44.72135955
96	72.80109889	114.0175425	248.394847	236.0084744	117.0469991	136.0147051	85.44003745	101.9803903	120.4159458	89.4427191	63.2455532	152.9705854	150	136.0147051	220.2271555	151.3274595	189.7366596	165.5294536	28.28427125	180	210.9502311	152.3154621	56.56854249	80.62257748	158.113883	246.9817807	41.23105626	216.3330765	70.71067812	58.30951895	219.544984	40	72.11102551	177.2004515	276.5863337	180.2775638	180.2775638	213.7755833	150.3329638	156.2049935	201.246118	41.23105626	233.2380758	139.2838828	85.44003745	126.4911064	14.14213562	136.0147051	170.8800749	150.3329638	161.245155	206.1552813	180.2775638	155.5634919	100.4987562	64.03124237	269.0724809	117.0469991	155.241747	178.8854382	196.468827	56.56854249	165.5294536	186.0107524	230.2172887	64.03124237	108.1665383	174.642492	241.8677324	126.4911064	254.5584412	72.11102551	190	200.9975124	143.1782106	182.4828759	164.924225	202.4845673	192.3538406	221.3594362	134.5362405	193.1320792	78.10249676	158.113883	183.8477631	164.924225	122.0655562	64.03124237	247.5883681	50	208.8061302	84.85281374	150.3329638	167.6305461	70.71067812	0	151.3274595	158.113883	131.5294644	70.71067812
97	158.113883	64.03124237	210.2379604	164.924225	44.72135955	147.6482306	156.2049935	64.03124237	31.6227766	148.6606875	90	50	20	186.0107524	190.2629759	40	219.317122	50	130	250	203.9607805	80.62257748	125.2996409	100	111.8033989	257.0992026	114.0175425	202.2374842	166.4331698	123.6931688	136.0147051	151.3274595	92.19544457	72.80109889	231.9482701	31.6227766	256.1249695	254.9509757	220.2271555	123.6931688	208.8061302	152.3154621	148.6606875	72.80109889	86.02325267	178.0449381	162.788206	72.11102551	80.62257748	30	222.0360331	72.11102551	120	136.0147051	58.30951895	130.3840481	206.1552813	170.2938637	60	100.4987562	232.594067	111.8033989	90	130	296.8164416	101.9803903	142.126704	28.28427125	231.9482701	67.08203932	202.2374842	136.0147051	44.72135955	255.5386468	44.72135955	233.2380758	22.36067977	98.48857802	64.03124237	243.5159132	86.02325267	94.86832981	128.0624847	70	92.19544457	210.9502311	144.222051	114.0175425	200.9975124	121.6552506	237.6972865	98.48857802	10	31.6227766	148.6606875	151.3274595	0	161.5549442	20	104.4030651
98	92.19544457	101.9803903	92.19544457	100.4987562	171.1724277	22.36067977	78.10249676	110.4536102	143.1782106	70.71067812	152.9705854	116.6190379	143.1782106	50	64.03124237	125.2996409	58.30951895	208.8061302	165.5294536	102.9563014	53.85164807	86.02325267	102.9563014	92.19544457	56.56854249	100	130	58.30951895	100	189.7366596	101.9803903	192.3538406	172.626765	113.137085	120.4159458	166.4331698	111.8033989	94.33981132	82.46211251	42.42640687	50	120.4159458	110.4536102	89.4427191	100.4987562	50.99019514	156.2049935	210.9502311	98.99494937	134.1640786	76.15773106	232.594067	67.08203932	28.28427125	120.4159458	94.33981132	120.8304597	53.85164807	108.1665383	86.02325267	72.11102551	177.2004515	84.85281374	63.2455532	141.4213562	174.642492	50	187.8829423	85.44003745	94.86832981	102.9563014	86.02325267	164.0121947	98.99494937	194.1648784	78.10249676	183.8477631	116.6190379	141.4213562	82.46211251	220.2271555	108.1665383	80.62257748	100	100	58.30951895	36.05551275	186.8154169	94.33981132	180.2775638	76.15773106	192.3538406	152.3154621	193.1320792	215.4065923	158.113883	161.5549442	0	155.241747	184.3908891
99	142.126704	53.85164807	212.1320344	170.8800749	28.28427125	139.2838828	141.4213562	50	14.14213562	134.5362405	70	53.85164807	28.28427125	174.9285568	190.2629759	44.72135955	211.896201	53.85164807	110	238.5372088	200.9975124	80.62257748	108.1665383	84.85281374	110	253.179778	94.86832981	200.2498439	150	104.4030651	143.1782106	131.5294644	72.80109889	80.62257748	235.3720459	50.99019514	244.1311123	246.9817807	208.0865205	120.4159458	203.9607805	134.1640786	156.5247584	70	70.71067812	166.4331698	143.1782106	63.2455532	85.44003745	36.05551275	210.9502311	84.85281374	121.6552506	131.5294644	42.42640687	114.0175425	211.896201	158.113883	63.2455532	104.4030651	224.7220505	92.19544457	92.19544457	131.5294644	286.5309756	82.46211251	130.3840481	44.72135955	230.2172887	60.8276253	206.1552813	120.4159458	63.2455532	245.9674775	40	223.6067977	36.05551275	108.1665383	78.10249676	237.6972865	76.15773106	102.9563014	113.137085	72.80109889	98.48857802	201.246118	134.1640786	94.86832981	203.9607805	101.9803903	230.8679276	80.62257748	22.36067977	42.42640687	130	131.5294644	20	155.241747	0	85.44003745
100	123.6931688	100	264.0075756	236.0084744	60.8276253	162.788206	131.5294644	86.02325267	80.62257748	130.3840481	31.6227766	128.0624847	111.8033989	180.2775638	237.6972865	122.0655562	230.2172887	101.9803903	42.42640687	235.3720459	237.6972865	142.126704	90.55385138	92.19544457	161.245155	282.8427125	60.8276253	240.4163056	126.4911064	20	212.6029163	50.99019514	14.14213562	156.2049935	290.6888371	136.0147051	237.6972865	260.1922366	203.9607805	165.5294536	233.4523506	98.48857802	226.715681	128.0624847	85.44003745	170.2938637	84.85281374	67.08203932	155.5634919	116.6190379	212.1320344	143.1782106	180.2775638	170.8800749	78.10249676	100.4987562	274.5906044	160.3121954	134.5362405	170.2938637	240	14.14213562	156.2049935	188.6796226	286.3564213	10	140.3566885	120.4159458	269.2582404	114.0175425	264.1968963	110.4536102	148.6606875	251.7935662	80.62257748	230.8679276	110.4536102	184.3908891	161.245155	260.7680962	64.03124237	176.9180601	110	141.4213562	169.7056275	210.2379604	151.3274595	10	259.4224354	22.36067977	250.1999201	14.14213562	107.7032961	110	44.72135955	70.71067812	104.4030651	184.3908891	85.44003745	0;

param d:=
1	2
2	1
3	12
4	1
5	4
6	12
7	4
8	1
9	1
10	8
11	4
12	8
13	1
14	1
15	8
16	12
17	2
18	1
19	4
20	1
21	12
22	12
23	12
24	12
25	4
26	8
27	4
28	2
29	2
30	1
31	4
32	12
33	8
34	8
35	1
36	4
37	8
38	8
39	2
40	1
41	8
42	8
43	8
44	8
45	12
46	8
47	12
48	1
49	2
50	12
51	8
52	8
53	4
54	1
55	1
56	12
57	4
58	4
59	2
60	4
61	2
62	1
63	2
64	2
65	12
66	2
67	4
68	2
69	1
70	4
71	12
72	8
73	8
74	4
75	4
76	1
77	2
78	12
79	4
80	2
81	1
82	8
83	12
84	4
85	12
86	2
87	4
88	4
89	2
90	2
91	8
92	2
93	8
94	12
95	8
96	2
97	8
98	2
99	4
100	4;
param puntos:= 35; 

param cotas: 
 	 1 	 2:= 

1	6616.010578791435	2002.814607709701
2	6616.248965145503	1985.3139770974874
3	6623.02670625843	1978.1593293688468
4	6624.1784188099455	1977.0954329462204
5	6627.878623054638	1971.7579467074731
6	6630.956159922872	1969.9407852175798
7	6634.656364167566	1964.6032989788325
8	6635.808076719081	1963.5394025562061
9	6642.179437925419	1961.7579467074731
10	6642.585817832008	1956.3847548275655
11	6648.957179038346	1954.6032989788325
12	6662.560105303185	1954.2466172404654
13	6668.931466509523	1952.4651613917324
14	6669.3378464161115	1947.0919695118253
15	6669.337846416113	1947.0919695118248
16	6675.70920762245	1945.3105136630923
17	6675.709207622451	1945.3105136630918
18	6715.64301343647	1941.0364567571853
19	6722.014374642808	1939.2550009084523
20	6773.990302132961	1937.3167299680158
21	6783.433021232954	1932.038089518012
22	6783.433021232955	1932.0380895180117
23	6783.433021232956	1932.0380895180115
24	6795.481624542256	1929.6774097430134
25	6829.738188253311	1925.982576763372
26	6829.738188253313	1925.9825767633715
27	6837.733836103734	1922.038089518012
28	6837.7338361037355	1922.0380895180115
29	6865.229993144353	1917.8030017434266
30	6865.229993144355	1917.8030017434262
31	6884.039003124092	1915.982576763372
32	6884.039003124093	1915.9825767633718
33	6884.039003124094	1915.9825767633715
34	6911.535160164711	1911.7474889887867
35	6911.535160164713	1911.7474889887862
; 
