param n=100;
param m=4;
param K = 25;
param Q = 60;
param L =40;
param HC:= 
1 239.453
2 231.682
3 268.779
4 259.268;

param o:
	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100:=
96	230.2172887	70.71067812	167.6305461	222.0360331	100	208.0865205	248.394847	125.2996409	170.8800749	134.1640786	228.035085	166.4331698	30	224.7220505	230.2172887	182.4828759	228.035085	241.8677324	156.5247584	92.19544457	14.14213562	172.0465053	151.3274595	194.1648784	110	56.56854249	192.3538406	120.8304597	194.1648784	202.4845673	210.2379604	236.0084744	60.8276253	130	161.245155	85.44003745	222.0360331	76.15773106	230.2172887	156.2049935	67.08203932	206.1552813	162.788206	252.9822128	170.8800749	156.2049935	111.8033989	104.4030651	181.1077028	158.113883	187.8829423	36.05551275	206.1552813	31.6227766	214.7091055	70.71067812	94.33981132	184.3908891	233.4523506	31.6227766	250.7987241	136.0147051	190.2629759	85.44003745	28.28427125	131.5294644	36.05551275	30	80.62257748	148.6606875	193.1320792	240.4163056	106.3014581	184.3908891	197.9898987	60	143.1782106	123.6931688	41.23105626	70.71067812	152.9705854	36.05551275	141.4213562	170	31.6227766	200.9975124	306.1045573	150.3329638	269.2582404	98.99494937	110	44.72135955	144.222051	155.5634919	80	0	199.2485885	268.7005769	240.8318916	94.86832981
97	80.62257748	180.2775638	260	70.71067812	110	63.2455532	100	254.9509757	164.0121947	143.1782106	30	58.30951895	228.035085	60	143.1782106	31.6227766	80.62257748	58.30951895	272.0294102	107.7032961	206.1552813	120.4159458	228.4731932	58.30951895	196.468827	230.8679276	255.5386468	148.6606875	20	10	30	139.2838828	139.2838828	247.3863375	53.85164807	271.6615541	42.42640687	261.7250466	70	108.1665383	251.7935662	170.2938637	42.42640687	53.85164807	30	80.62257748	90.55385138	223.6067977	41.23105626	122.0655562	155.5634919	212.1320344	299.6664813	182.4828759	40	269.2582404	110.4536102	106.3014581	114.0175425	202.2374842	56.56854249	240.4163056	50	220.9072203	213.7755833	100	223.6067977	192.3538406	120.8304597	252.9822128	286.3564213	41.23105626	110.4536102	192.0937271	94.33981132	257.0992026	58.30951895	228.035085	165.5294536	240.208243	50	178.8854382	94.33981132	219.544984	225.6102835	41.23105626	139.2838828	80.62257748	89.4427191	260.1922366	100	210.9502311	125.2996409	94.33981132	125.2996409	199.2485885	0	130	94.33981132	104.4030651
98	203.9607805	216.3330765	241.8677324	60.8276253	170.2938637	72.80109889	30	262.488095	133.4166406	147.6482306	133.4166406	111.8033989	290.6888371	70	60	160.3121954	50.99019514	167.6305461	264.7640459	197.2308292	269.0724809	102.9563014	213.7755833	85.44003745	206.1552813	274.5906044	220	161.245155	150	120	100	50	222.0360331	250	120.8304597	313.8470965	162.788206	305.2867504	60	114.0175425	296.8164416	110	162.788206	120.8304597	133.4166406	114.0175425	166.4331698	237.6972865	170.2938637	116.6190379	111.8033989	264.0075756	270	240.8318916	90	328.0243893	178.0449381	86.02325267	36.05551275	256.1249695	98.48857802	237.6972865	180	245.9674775	270.1851217	218.4032967	278.0287755	248.394847	210.9502311	245.1530134	260.1922366	126.4911064	162.788206	150.3329638	70.71067812	314.0063694	167.6305461	230.8679276	250	277.8488798	164.924225	264.0075756	215.8703314	191.0497317	284.2534081	170.2938637	50	203.9607805	64.03124237	286.3564213	206.1552813	258.069758	130.3840481	113.137085	219.544984	268.7005769	130	0	215.8703314	188.6796226
99	14.14213562	246.9817807	341.3209633	161.5549442	178.8854382	156.5247584	186.8154169	326.9556545	254.5584412	228.035085	82.46211251	148.6606875	270.7397274	148.6606875	237.0653918	78.10249676	170.8800749	50	348.8552709	155.241747	251.7935662	212.6029163	310.6444913	152.6433752	272.9468813	286.3564213	342.0526275	230.2172887	78.10249676	102.9563014	120.8304597	232.594067	182.4828759	322.0248438	141.4213562	323.8826948	53.85164807	314.0063694	158.113883	197.9898987	304.1381265	264.0075756	94.33981132	100	113.137085	169.7056275	156.5247584	295.4657341	72.11102551	212.1320344	248.394847	264.7640459	382.7531842	235.3720459	130	310.1612484	174.642492	200	206.1552813	254.9509757	120.4159458	317.6476035	58.30951895	287.923601	263.0589288	110	272.9468813	245.1530134	162.788206	331.2099032	368.9173349	90.55385138	183.5755975	282.8427125	188.6796226	300.6659276	111.8033989	304.1381265	200.2498439	298.3286778	102.9563014	210	100	306.1045573	271.6615541	56.56854249	210	90.55385138	160.3121954	322.8002478	131.5294644	266.8332813	212.6029163	183.8477631	161.245155	240.8318916	94.33981132	215.8703314	0	158.113883
100	145.6021978	89.4427191	191.0497317	134.5362405	31.6227766	120.4159458	164.0121947	170	133.4166406	94.86832981	133.4166406	78.10249676	123.6931688	134.5362405	164.924225	90	142.126704	150	194.1648784	10	101.9803903	110.4536102	162.788206	106.3014581	120.4159458	130.3840481	200	89.4427191	100.4987562	107.7032961	116.6190379	167.6305461	36.05551275	166.4331698	70.71067812	170	130	160	141.4213562	90.55385138	150	160.3121954	70	158.113883	76.15773106	76.15773106	22.36067977	138.9244399	90.55385138	100	140.3566885	110	233.4523506	80	122.0655562	164.924225	22.36067977	114.0175425	156.5247584	100	156.5247584	164.0121947	101.9803903	130	110.4536102	64.03124237	120.4159458	90	22.36067977	178.0449381	219.317122	145.6021978	41.23105626	158.113883	120.8304597	152.9705854	50	150	64.03124237	141.4213562	60	78.10249676	70.71067812	166.4331698	121.6552506	110.4536102	219.317122	72.11102551	178.0449381	164.924225	36.05551275	110.4536102	90.55385138	82.46211251	31.6227766	94.86832981	104.4030651	188.6796226	158.113883	0;

param d:=
1	4
2	4
3	12
4	1
5	4
6	1
7	2
8	2
9	1
10	4
11	1
12	4
13	1
14	8
15	4
16	4
17	2
18	1
19	12
20	2
21	2
22	4
23	12
24	4
25	1
26	1
27	4
28	12
29	12
30	4
31	4
32	12
33	2
34	8
35	8
36	2
37	2
38	12
39	2
40	1
41	1
42	8
43	12
44	4
45	2
46	1
47	12
48	8
49	4
50	12
51	1
52	12
53	4
54	8
55	1
56	4
57	8
58	2
59	1
60	8
61	4
62	1
63	4
64	8
65	1
66	4
67	12
68	2
69	2
70	8
71	2
72	4
73	2
74	1
75	1
76	4
77	8
78	12
79	12
80	8
81	4
82	1
83	1
84	4
85	8
86	12
87	8
88	12
89	2
90	8
91	1
92	4
93	1
94	12
95	8
96	4
97	2
98	8
99	12
100	1;
param puntos:= 81; 

param cotas: 
 	 1 	 2:= 

1	8349.074061283618	2804.3213673359846
2	8349.544572145893	2780.0705186482633
3	8355.323646005396	2777.232446703539
4	8355.794156867669	2752.981598015818
5	8369.835059698278	2748.579550351916
6	8375.613058210562	2738.1692636686353
7	8376.084644420054	2721.4906297194702
8	8395.903545762947	2706.678295372288
9	8406.556645266897	2679.5978376984185
10	8406.556645266899	2679.597837698418
11	8407.027156129172	2655.3469890106967
12	8411.727966175138	2638.866547151442
13	8427.317643681557	2623.8560207143496
14	8427.31764368156	2623.856020714349
15	8432.018453727524	2607.3755788550952
16	8439.959669493077	2599.0660599066414
17	8461.539936679737	2591.320066100455
18	8467.458200065066	2579.066059906642
19	8496.085926496018	2574.344700356646
20	8496.979683017278	2563.010547152002
21	8512.79786387763	2551.84009012503
22	8526.596944019451	2542.2995149204007
23	8533.088351430013	2520.349121828683
24	8538.946215806283	2519.1180655725066
25	8547.426271276769	2501.4787453475046
26	8555.367487042322	2493.1692263990512
27	8575.863893684147	2489.224739153691
28	8582.86601761431	2473.1692263990517
29	8620.101454157948	2465.5299061740498
30	8632.57164509908	2457.3113620227828
31	8647.850285549084	2454.950682247785
32	8656.56876432874	2452.4436927824418
33	8664.853035576201	2436.585828406173
34	8676.946319901619	2425.3547721499963
35	8710.317734149596	2418.243210545606
36	8737.202775351687	2409.4379022116054
37	8752.48141580169	2407.077222436608
38	8797.206230430535	2402.8329153054174
39	8822.02748562194	2397.5141794527167
40	8860.146196314901	2390.4540831539803
41	8861.927652163633	2382.235539002713
42	8876.799554952291	2378.159130475177
43	8885.08382619975	2362.301266098909
44	8902.999269260281	2351.0702098427314
45	8939.981965868721	2343.2914612348372
46	8942.618768479246	2334.4210847536574
47	8957.897408929251	2332.06040497866
48	8969.61444776062	2331.070209842732
49	9005.865466617804	2326.781764528655
50	9021.144107067808	2324.4210847536574
51	9030.739067159986	2319.0909789980005
52	9057.734746441363	2315.7401040870745
53	9159.73679336291	2312.2429194858037
54	9176.933788834642	2311.3197374908223
55	9179.332807698973	2304.0243753345367
56	9206.328486980345	2300.6735004236107
57	9243.42963641123	2299.315624935711
58	9250.051512754337	2287.3399841430028
59	9265.33015320434	2284.9793043680047
60	9267.966955814863	2276.1089278868258
61	9294.962635096239	2272.7580529759
62	9336.491240159543	2268.9973662824364
63	9356.087254495606	2260.7788221311694
64	9367.804293326973	2259.7886269952414
65	9383.082933776977	2257.4279472202434
66	9502.281976170258	2253.007580623991
67	9517.560616620263	2250.646900848993
68	9559.323566082387	2244.386899981843
69	9559.323566082388	2244.3868999818424
70	9608.63213914111	2243.396704845915
71	9640.639268759174	2241.9810540536378
72	9652.356307590542	2240.9908589177094
73	9690.239647307035	2238.9763382496626
74	9705.518287757039	2236.6156584746645
75	9754.826860815763	2235.6254633387366
76	9798.551029265196	2233.2196174105316
77	9828.59693989595	2227.949811679309
78	9877.905512954674	2226.959616543381
79	9959.5130211206	2222.5392499471286
80	9974.791661570604	2220.178570172131
81	10024.100234629328	2219.188375036203
; 
