param n=100;
param m=4;
param K = 18;
param Q = 60;
param L =41;
param HC:= 
1 260.304
2 243.461
3 258.764
4 216.611;

param o:
	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100:=
96	155.241747	228.2542442	152.3154621	126.4911064	100	152.3154621	117.0469991	138.9244399	202.4845673	228.4731932	58.30951895	70.71067812	80.62257748	210.9502311	192.0937271	53.85164807	125.2996409	111.8033989	161.245155	212.6029163	210.9502311	110.4536102	67.08203932	20	30	70.71067812	130.3840481	162.788206	113.137085	41.23105626	237.0653918	254.9509757	134.5362405	58.30951895	10	110	108.1665383	40	260.7680962	94.33981132	67.08203932	191.0497317	180.2775638	190	60	236.0084744	240	94.33981132	80	143.1782106	107.7032961	120.8304597	22.36067977	126.4911064	114.0175425	120	30	100	41.23105626	20	136.0147051	205.9126028	242.0743687	50	50	245.1530134	67.08203932	63.2455532	165.5294536	162.788206	85.44003745	31.6227766	148.6606875	101.9803903	245.1530134	210.2379604	120.4159458	178.8854382	264.0075756	31.6227766	50	41.23105626	100	121.6552506	155.241747	42.42640687	143.1782106	152.6433752	50	36.05551275	178.8854382	150	233.4523506	94.86832981	111.8033989	0	101.9803903	246.9817807	134.5362405	102.9563014
97	53.85164807	134.5362405	200	28.28427125	44.72135955	56.56854249	108.1665383	53.85164807	102.9563014	130.3840481	76.15773106	31.6227766	22.36067977	117.0469991	131.5294644	85.44003745	98.48857802	150	161.245155	145.6021978	110	142.126704	160.3121954	82.46211251	111.8033989	102.9563014	94.86832981	78.10249676	63.2455532	108.1665383	142.126704	158.113883	80.62257748	50.99019514	111.8033989	22.36067977	80.62257748	63.2455532	169.7056275	72.80109889	167.6305461	90	85.44003745	92.19544457	44.72135955	150	141.4213562	36.05551275	181.1077028	176.9180601	161.245155	174.9285568	120.4159458	172.0465053	50.99019514	28.28427125	131.5294644	20	92.19544457	121.6552506	201.246118	113.137085	158.113883	151.3274595	131.5294644	143.1782106	80.62257748	89.4427191	70.71067812	60.8276253	53.85164807	130.3840481	80.62257748	40	156.5247584	114.0175425	72.80109889	228.035085	166.4331698	133.4166406	53.85164807	143.1782106	170.8800749	156.2049935	78.10249676	139.2838828	50	111.8033989	143.1782106	136.0147051	84.85281374	100.4987562	131.5294644	147.6482306	120.4159458	101.9803903	0	155.5634919	70	165.5294536
98	108.1665383	22.36067977	270.1851217	127.2792206	147.6482306	98.99494937	171.1724277	108.1665383	63.2455532	40	196.977156	184.3908891	176.9180601	150	92.19544457	206.1552813	151.3274595	230.8679276	192.3538406	76.15773106	110	220.9072203	287.923601	230.2172887	264.0075756	208.8061302	141.4213562	167.6305461	139.2838828	262.488095	20	28.28427125	123.6931688	188.6796226	255.5386468	164.0121947	155.241747	214.0093456	14.14213562	222.0360331	313.8470965	111.8033989	143.1782106	131.5294644	198.4943324	22.36067977	133.4166406	152.6433752	317.8049716	240.208243	251.7935662	260.7680962	259.4224354	250.1999201	188.6796226	158.113883	272.9468813	170.2938637	219.317122	264.1968963	290.6888371	42.42640687	28.28427125	290.6888371	256.3201124	85.44003745	193.1320792	202.4845673	84.85281374	111.8033989	206.1552813	268.3281573	193.1320792	186.0107524	182.4828759	44.72135955	136.0147051	291.5475947	36.05551275	277.8488798	206.1552813	286.5309756	274.5906044	230.2172887	180.2775638	288.444102	106.3014581	130	294.1088234	283.019434	70.71067812	120.4159458	92.19544457	243.3105012	191.0497317	246.9817807	155.5634919	0	117.0469991	263.0589288
99	70.71067812	101.9803903	167.6305461	53.85164807	36.05551275	50	63.2455532	28.28427125	92.19544457	110	80.62257748	85.44003745	82.46211251	155.5634919	63.2455532	89.4427191	44.72135955	121.6552506	106.3014581	80.62257748	130.3840481	111.8033989	170.8800749	120.4159458	156.2049935	92.19544457	36.05551275	134.1640786	22.36067977	158.113883	111.8033989	131.5294644	14.14213562	78.10249676	142.126704	90.55385138	40	108.1665383	130	141.4213562	200	114.0175425	128.0624847	127.2792206	98.48857802	102.9563014	166.4331698	44.72135955	201.246118	139.2838828	140.3566885	151.3274595	144.222051	143.1782106	120.4159458	92.19544457	158.113883	90	102.9563014	150	181.1077028	80.62257748	108.1665383	174.9285568	139.2838828	145.6021978	76.15773106	85.44003745	53.85164807	84.85281374	121.6552506	152.6433752	145.6021978	110	197.9898987	90	20	193.1320792	141.4213562	164.0121947	102.9563014	172.0465053	160.3121954	123.6931688	139.2838828	176.9180601	42.42640687	44.72135955	183.8477631	170.2938637	60.8276253	31.6227766	139.2838828	130	82.46211251	134.5362405	70	117.0469991	0	150
100	206.1552813	250.7987241	50.99019514	177.2004515	133.4166406	192.3538406	92.19544457	171.1724277	240.8318916	260	89.4427191	144.222051	152.6433752	282.3118843	180.2775638	80.62257748	111.8033989	36.05551275	98.99494937	202.4845673	269.2582404	44.72135955	60.8276253	114.0175425	130	63.2455532	121.6552506	241.8677324	130.3840481	143.1782106	260.7680962	280.713377	140.3566885	116.6190379	98.48857802	183.5755975	110	127.2792206	274.5906044	191.0497317	120.4159458	250	250.7987241	256.3201124	142.126704	245.1530134	303.644529	136.0147051	94.86832981	53.85164807	14.14213562	20	85.44003745	31.6227766	200	192.3538406	92.19544457	174.9285568	78.10249676	94.86832981	36.05551275	230.2172887	247.3863375	90	53.85164807	292.7456234	85.44003745	76.15773106	200.9975124	218.4032967	176.9180601	82.46211251	236.0084744	186.0107524	322.0248438	240	130	76.15773106	290.6888371	101.9803903	134.5362405	100.4987562	14.14213562	42.42640687	238.5372088	121.6552506	182.4828759	136.0147051	131.5294644	111.8033989	210.2379604	143.1782106	284.4292531	20	72.80109889	102.9563014	165.5294536	263.0589288	150	0;

param d:=
1	1
2	1
3	1
4	2
5	2
6	8
7	4
8	12
9	8
10	12
11	12
12	8
13	2
14	4
15	1
16	1
17	1
18	4
19	8
20	8
21	12
22	1
23	4
24	2
25	4
26	12
27	2
28	2
29	12
30	12
31	8
32	1
33	1
34	8
35	1
36	12
37	1
38	1
39	8
40	2
41	12
42	2
43	2
44	12
45	2
46	2
47	4
48	2
49	1
50	1
51	4
52	1
53	4
54	2
55	4
56	4
57	2
58	1
59	1
60	8
61	8
62	4
63	4
64	12
65	1
66	1
67	12
68	2
69	4
70	1
71	8
72	12
73	12
74	4
75	1
76	1
77	4
78	12
79	4
80	4
81	2
82	12
83	8
84	8
85	2
86	2
87	12
88	4
89	12
90	1
91	2
92	8
93	8
94	1
95	2
96	8
97	8
98	12
99	8
100	4;
param puntos:= 60; 

param cotas: 
 	 1 	 2:= 

1	8139.492199420777	2220.7174911805187
2	8139.49219942078	2220.717491180518
3	8140.319100480578	2218.64543480256
4	8166.442317463595	2206.4434342746117
5	8166.442317463596	2206.4434342746113
6	8167.2692185233955	2204.371377896653
7	8183.435301246154	2197.2456791241384
8	8183.435301246156	2197.245679124138
9	8184.262202305956	2195.1736227461797
10	8197.896394643032	2194.950726445335
11	8197.896394643034	2194.9507264453346
12	8198.723295702834	2192.878670067377
13	8201.520004639013	2192.498947029251
14	8202.346905698812	2190.426890651293
15	8210.385419288972	2182.971622218231
16	8211.212320348774	2180.8995658402728
17	8224.84651268585	2180.676669539428
18	8225.673413745651	2178.60461316147
19	8245.463106464387	2169.027134972871
20	8246.290007524189	2166.9550785949127
21	8259.924199861267	2166.732182294068
22	8260.751100921067	2164.66012591611
23	8286.707612414393	2161.588768022457
24	8287.534513474193	2159.5167116444986
25	8301.168705811271	2159.293815343654
26	8301.99560687107	2157.221758965696
27	8301.995606871073	2157.2217589656957
28	8321.245044794865	2153.6997935317368
29	8321.785299589808	2147.644280777097
30	8322.612200649608	2145.5722243991386
31	8336.246392986686	2145.349328098294
32	8337.073294046486	2143.2772717203356
33	8363.73878597769	2143.1830335247296
34	8364.56568703749	2141.1109771467713
35	8449.807038205783	2135.985172740987
36	8450.633939265581	2133.9131163630286
37	8477.299431196787	2133.8188781674226
38	8478.126332256585	2131.7468217894643
39	8482.262269410683	2130.0615812685232
40	8482.262269410685	2130.061581268523
41	8483.08917047048	2127.989524890565
42	8509.754662401687	2127.8952866949585
43	8510.581563461485	2125.8232303170007
44	8661.429899092873	2124.137989796059
45	8662.256800152672	2122.0659334181005
46	8688.922292083877	2121.971695222495
47	8689.749193143676	2119.899638844536
48	8921.842714860906	2119.5079184990295
49	8971.461139313013	2119.0606158549404
50	8972.12509357272	2116.6999360799427
51	8972.944239904893	2114.180577057896
52	8972.944239904895	2114.1805770578953
53	8974.420046251522	2112.5578004562117
54	8989.257628742665	2110.4857440782534
55	8996.797752131586	2106.2526334358536
56	8997.338006926528	2100.197120681214
57	8997.33800692653	2100.1971206812136
58	8998.16490798633	2098.1250643032554
59	9128.826885113855	2091.8198972828973
60	9159.723467534217	2090.1971206812136
; 
