param n=100;
param m=4;
param K = 18;
param Q = 60;
param L =40;
param HC:= 
1 239.453
2 231.682
3 268.779
4 259.268;

param o:
	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100:=
96	170.2938637	212.1320344	50	160.3121954	242.0743687	184.3908891	170	231.9482701	219.317122	261.7250466	158.113883	188.6796226	165.5294536	140	200.9975124	150.3329638	234.0939982	184.3908891	28.28427125	50.99019514	152.9705854	180.2775638	206.1552813	41.23105626	40	126.4911064	108.1665383	41.23105626	322.0248438	194.1648784	20	64.03124237	131.5294644	278.0287755	308.058436	219.544984	63.2455532	210.9502311	158.113883	197.2308292	196.977156	164.924225	76.15773106	140.3566885	107.7032961	172.0465053	89.4427191	170.2938637	117.0469991	270.1851217	70	174.9285568	123.6931688	136.0147051	110.4536102	148.6606875	117.0469991	233.4523506	114.0175425	250.1999201	80	266.2705391	208.8061302	160.3121954	31.6227766	104.4030651	194.1648784	155.241747	261.7250466	162.788206	186.0107524	110	50	111.8033989	156.5247584	30	269.2582404	290.6888371	226.715681	220.9072203	183.5755975	212.1320344	255.5386468	308.8689042	174.642492	283.019434	180	194.1648784	60	150	223.6067977	130	234.3074903	297.3213749	214.0093456	0	150	92.19544457	253.179778	237.6972865
97	22.36067977	67.08203932	184.3908891	212.6029163	190	120.4159458	80	85.44003745	150.3329638	192.3538406	250	167.6305461	170	205.1828453	53.85164807	219.317122	106.3014581	50	171.1724277	200.2498439	234.3074903	158.113883	223.6067977	164.924225	155.241747	50	84.85281374	145.6021978	219.544984	219.544984	151.3274595	203.9607805	214.0093456	183.8477631	205.9126028	194.1648784	180.2775638	184.3908891	180.2775638	101.9803903	193.1320792	41.23105626	193.1320792	14.14213562	64.03124237	148.6606875	206.1552813	136.0147051	155.5634919	120.4159458	165.5294536	161.5549442	42.42640687	44.72135955	41.23105626	107.7032961	56.56854249	89.4427191	50	100.4987562	170	165.5294536	78.10249676	14.14213562	162.788206	58.30951895	164.924225	40	184.3908891	126.4911064	110	40	158.113883	223.6067977	70.71067812	152.9705854	161.245155	202.4845673	151.3274595	72.80109889	90.55385138	150	147.6482306	192.0937271	44.72135955	174.9285568	234.3074903	56.56854249	161.5549442	212.1320344	80.62257748	198.4943324	152.9705854	211.896201	171.1724277	150	0	63.2455532	107.7032961	114.0175425
98	85.44003745	120.4159458	121.6552506	161.245155	180.2775638	111.8033989	84.85281374	140.3566885	147.6482306	192.3538406	191.0497317	140.3566885	131.5294644	150	110	164.0121947	143.1782106	92.19544457	110	143.1782106	176.9180601	130.3840481	184.3908891	101.9803903	92.19544457	36.05551275	40	82.46211251	240.4163056	177.2004515	90	141.4213562	155.5634919	198.4943324	226.27417	171.1724277	117.0469991	161.245155	136.0147051	113.137085	160.3121954	72.80109889	130	50.99019514	22.36067977	120.4159458	143.1782106	111.8033989	102.9563014	182.4828759	102.9563014	130	31.6227766	44.72135955	22.36067977	82.46211251	28.28427125	141.4213562	22.36067977	160.3121954	108.1665383	183.8477631	117.0469991	76.15773106	100.4987562	14.14213562	141.4213562	63.2455532	188.6796226	101.9803903	108.1665383	28.28427125	94.86832981	161.245155	70.71067812	90.55385138	184.3908891	214.0093456	152.6433752	130	98.99494937	143.1782106	170.2938637	222.0360331	82.46211251	198.4943324	183.5755975	101.9803903	98.48857802	158.113883	131.5294644	142.126704	158.113883	222.0360331	155.241747	92.19544457	63.2455532	0	161.245155	147.6482306
99	94.33981132	41.23105626	280	268.3281573	180.2775638	136.0147051	107.7032961	22.36067977	142.126704	165.5294536	319.5309062	192.0937271	210.9502311	269.2582404	53.85164807	282.3118843	50	70	270.7397274	304.1381265	300.8321791	186.0107524	256.1249695	260	250	130	161.245155	240	150.3329638	258.069758	250.7987241	300	284.6049894	133.4166406	140	205.1828453	270.7397274	197.9898987	228.2542442	100	220.2271555	90	281.6025568	114.0175425	150	180.2775638	292.7456234	166.4331698	221.3594362	53.85164807	251.7935662	194.1648784	130.3840481	120	143.1782106	152.3154621	140	20	140.3566885	30	253.179778	114.0175425	53.85164807	102.9563014	260.1922366	150.3329638	184.3908891	100	152.3154621	161.245155	122.0655562	145.6021978	250.1999201	305.9411708	114.0175425	250.1999201	101.9803903	152.9705854	136.0147051	36.05551275	102.9563014	148.6606875	94.86832981	111.8033989	80	110.4536102	286.5309756	60	250.7987241	273.1300057	30	265.7066051	130.3840481	162.788206	176.9180601	253.179778	107.7032961	161.245155	0	58.30951895
100	111.8033989	60.8276253	254.9509757	221.3594362	122.0655562	85.44003745	70.71067812	60.8276253	84.85281374	107.7032961	276.5863337	138.9244399	161.5549442	225.6102835	72.80109889	237.6972865	10	64.03124237	250	287.923601	257.0992026	134.1640786	202.4845673	235.3720459	225.6102835	111.8033989	133.4166406	215.8703314	107.7032961	205.9126028	230.8679276	274.5906044	243.3105012	80	94.86832981	148.6606875	241.8677324	142.126704	180.2775638	50.99019514	166.4331698	78.10249676	250.7987241	113.137085	130	130	260.1922366	117.0469991	181.1077028	111.8033989	220.9072203	143.1782106	116.6190379	102.9563014	136.0147051	110.4536102	120.8304597	50.99019514	125.2996409	85.44003745	220.2271555	60	36.05551275	116.6190379	237.6972865	134.1640786	130.3840481	86.02325267	94.86832981	114.0175425	72.80109889	142.126704	223.6067977	270.1851217	82.46211251	228.035085	50.99019514	100	78.10249676	70	60	92.19544457	40	78.10249676	70.71067812	63.2455532	237.6972865	58.30951895	222.0360331	228.035085	50	223.6067977	72.11102551	110	120.4159458	237.6972865	114.0175425	147.6482306	58.30951895	0;

param d:=
1	4
2	1
3	12
4	1
5	2
6	2
7	4
8	8
9	2
10	8
11	12
12	4
13	8
14	2
15	12
16	4
17	2
18	8
19	12
20	12
21	2
22	2
23	8
24	8
25	4
26	2
27	4
28	4
29	12
30	2
31	12
32	12
33	2
34	1
35	1
36	1
37	1
38	1
39	2
40	1
41	1
42	4
43	12
44	1
45	1
46	8
47	2
48	4
49	4
50	12
51	1
52	12
53	12
54	8
55	8
56	12
57	12
58	1
59	8
60	8
61	12
62	4
63	2
64	1
65	4
66	12
67	4
68	1
69	1
70	12
71	4
72	1
73	8
74	1
75	8
76	2
77	2
78	1
79	12
80	8
81	8
82	12
83	8
84	1
85	4
86	1
87	12
88	1
89	2
90	12
91	12
92	4
93	1
94	4
95	1
96	8
97	12
98	8
99	12
100	8;
param puntos:= 60; 

param cotas: 
 	 1 	 2:= 

1	9098.324815423832	2462.8835294251617
2	9104.852878932372	2460.0296836688835
3	9108.70784962327	2458.336328455819
4	9109.096839704369	2364.9182947373283
5	9118.36889434454	2361.223574734526
6	9128.12225245891	2354.958774132532
7	9128.122252458912	2354.9587741325317
8	9142.10332224877	2353.7819028878944
9	9144.117906163356	2335.5632457597885
10	9153.389960803526	2331.868525756986
11	9163.143318917897	2325.6037251549924
12	9163.143318917899	2325.603725154992
13	9179.17138996284	2323.6499816057185
14	9183.350812132914	2321.90900515219
15	9183.537645986653	2319.523223018341
16	9184.566873018559	2314.332189503612
17	9193.838927658733	2310.637469500809
18	9198.093042824425	2292.4343023858955
19	9207.365097464595	2288.7395823830925
20	9217.118455578966	2282.474781781099
21	9237.325948793983	2278.7800617782964
22	9238.542009679626	2271.203246129719
23	9247.814064319798	2267.5085261269155
24	9257.567422434167	2261.243725524923
25	9257.56742243417	2261.2437255249224
26	9277.774915649186	2257.54900552212
27	9277.774915649188	2257.5490055221194
28	9323.633162631286	2251.6254140496553
29	9326.993611011765	2245.5431433301424
30	9331.048076513043	2240.8217837801467
31	9331.048076513045	2240.8217837801462
32	9344.850910616418	2238.4611040051486
33	9375.86238821389	2227.41755132973
34	9375.862388213895	2227.4175513297296
35	9375.99384240628	2223.341142802194
36	9375.993842406284	2223.3411428021936
37	9463.162252749824	2219.8508395083745
38	9471.048076513045	2219.5907275239697
39	9484.850910616418	2217.2300477489725
40	9484.85091061642	2217.230047748972
41	9515.86238821389	2206.1864950735535
42	9515.862388213895	2206.186495073553
43	9515.99384240628	2202.1100865460176
44	9515.993842406284	2202.110086546017
45	9603.162252749826	2198.619783252198
46	9603.16225274983	2198.6197832521975
47	9631.275346060564	2195.8803136538777
48	9645.07818016394	2193.5196338788796
49	9654.854788280427	2191.5808958486577
50	9675.062281495446	2187.886175845855
51	9676.089657761415	2182.476081203461
52	9676.221111953804	2178.399672675925
53	9728.335442359301	2171.158954103882
54	9742.138276462678	2168.798274328884
55	9773.149754060152	2157.7547216534654
56	9773.149754060154	2157.754721653465
57	9773.281208252542	2153.6783131259294
58	9773.281208252543	2153.678313125929
59	9860.449618596083	2150.18800983211
60	10024.013829397452	2133.678313125929
; 
